Score,Height_cm,Rating,Fruit,Group,IsActive,Score_mean_filled,Score_median_filled,Fruit_mode_filled,Group_filled,Group_label,Fruit_apple,Fruit_banana,Fruit_grape,Fruit_nan,Height_cm_clean,Rating_clean,Score_minmax,Score_standard,Height_cm_filled_for_scaling,Height_minmax
-0.638901996684651,20.531241452266364,,apple,A,No,-0.638901996684651,-0.638901996684651,apple,A,0,1,0,0,0,20.531241452266364,,0.41878624116016255,-0.6663198295725106,20.531241452266364,0.2635987659042162
-0.44398195964606546,24.2026050546561,1.0,apple,B,Yes,-0.44398195964606546,-0.44398195964606546,apple,B,1,1,0,0,0,24.2026050546561,1.0,0.45027737200174356,-0.4572793252852165,24.2026050546561,0.35553556072580067
,48.165758755938384,,grape,A,Yes,-0.01759137412071514,-0.025774285999876523,grape,A,0,0,0,1,0,48.165758755938384,,0.5191647061229611,7.441563745350923e-18,48.165758755938384,0.9556111140376164
,28.445514821286775,Rating: 3.0,banana,D,Yes,-0.01759137412071514,-0.025774285999876523,banana,D,3,0,1,0,0,28.44551482128677,3.0,0.5191647061229611,7.441563745350923e-18,28.44551482128677,0.46178478224319913
2.1867860889737867,37.395658619063596,3.0,banana,B,nan,2.1867860889737867,2.1867860889737867,banana,B,1,0,1,0,0,37.3956586190636,3.0,0.8753022288179706,2.3640677660737452,37.3956586190636,0.6859106447495125
1.004053897878877,23.44919579070616,2.0,apple,A,Yes,1.004053897878877,1.004053897878877,apple,A,0,1,0,0,0,23.44919579070616,2.0,0.684220928269343,1.0956556652985243,23.44919579070616,0.3366689922193851
0.386186399174856,49.834443138030885,3.0,grape,D,No,0.386186399174856,0.386186399174856,grape,D,3,0,0,1,0,49.834443138030885,3.0,0.5843987317416612,0.43302838759977375,49.834443138030885,0.9973976299682537
0.7373685758962422,36.35070424166669,2.0,apple,C,Yes,0.7373685758962422,0.7373685758962422,apple,C,2,1,0,0,0,36.35070424166669,2.0,0.6411354533449676,0.8096510295502058,36.35070424166669,0.6597433220331999
1.490732028150799,,2.0,grape,D,No,1.490732028150799,1.490732028150799,grape,D,3,0,0,1,0,,2.0,0.7628482716198638,1.6175899072743805,29.244866854217456,0.4818018308934416
-0.9358338684023914,13.92735994485868cm,1.0,apple,D,No,-0.9358338684023914,-0.9358338684023914,apple,D,3,1,0,0,0,13.92735994485868,1.0,0.37081415698983233,-0.9847621464624836,13.92735994485868,0.09822704985369984
1.1758290447821034,47.72722284708332,,grape,C,Yes,1.1758290447821034,1.1758290447821034,grape,C,2,0,0,1,0,47.72722284708332,,0.7119727885123742,1.279874609016282,47.72722284708332,0.9446294760848781
-1.2538806677490124,47.7911132884251,2.0,apple,C,Yes,-1.2538806677490124,-1.2538806677490124,apple,C,2,1,0,0,0,47.7911132884251,2.0,0.31943076139778326,-1.3258490061433919,47.7911132884251,0.9462293945437517
-0.6377515024534103,,Rating: 1.0,banana,B,nan,-0.6377515024534103,-0.6377515024534103,banana,B,1,0,1,0,0,,1.0,0.4189721141207824,-0.6650859908254424,29.244866854217456,0.4818018308934416
0.9071051958003012,10.679659973849729,5.0,apple,B,No,0.9071051958003012,0.9071051958003012,apple,B,1,1,0,0,0,10.679659973849729,5.0,0.6685579707383349,0.9916837705646221,10.679659973849729,0.01689946745832932
,19.02139537105952,2.0,banana,D,No,-0.01759137412071514,-0.025774285999876523,banana,D,3,0,1,0,0,19.02139537105952,2.0,0.5191647061229611,7.441563745350923e-18,19.02139537105952,0.22578981413225507
-0.1400687201886661,42.051071364741034,4.0,apple,B,No,-0.1400687201886661,-0.1400687201886661,apple,B,1,1,0,0,0,42.05107136474104,4.0,0.4993773605593445,-0.13134989390929414,42.05107136474104,0.802489598174486
-0.8617548958596855,45.01839317252149,Rating: 5.0,grape,C,nan,-0.8617548958596855,-0.8617548958596855,grape,C,2,0,0,1,0,45.01839317252149,5.0,0.38278229865651203,-0.9053167184157693,45.01839317252149,0.8767960645876605
-0.2556193705305969,28.15959257650615,Rating: 5.0,apple,B,Yes,-0.2556193705305969,-0.2556193705305969,apple,B,1,1,0,0,0,28.15959257650615,5.0,0.4807090866146438,-0.2552713059159029,28.15959257650615,0.4546248336245952
-2.7985891054607244,24.62082473109778,3.0,apple,D,Yes,-2.7985891054607244,-2.7985891054607244,apple,D,3,1,0,0,0,24.62082473109778,3.0,0.06986885763904244,-2.9824597666480863,24.62082473109778,0.3660084478455457
-1.771533104509847,20.96900045832181,,apple,C,Yes,-1.771533104509847,-1.771533104509847,apple,C,2,1,0,0,0,20.96900045832181,,0.23579923298148348,-1.8810014064305445,20.96900045832181,0.2745609489728786
-0.6998772345979173,,4.0,banana,A,No,-0.6998772345979173,-0.6998772345979173,banana,A,0,0,1,0,0,,4.0,0.40893512875326776,-0.7317122575449294,29.244866854217456,0.4818018308934416
0.9274624317585825,14.629781437963878,1.0,grape,C,No,0.9274624317585825,0.9274624317585825,grape,C,2,0,0,1,0,14.629781437963878,1.0,0.6718468700781615,1.0135157327131423,14.629781437963878,0.11581680333054123
-0.1736356827902158,48.104107936318556,3.0,grape,C,No,-0.1736356827902158,-0.1736356827902158,grape,C,2,0,0,1,0,48.10410793631856,3.0,0.4939543079717308,-0.16734852645742804,48.10410793631856,0.954067279275437
0.0028459158968110196,42.34504458902001cm,1.0,apple,A,Yes,0.0028459158968110196,0.0028459158968110196,apple,A,0,1,0,0,0,42.34504458902001,1.0,0.5224665389348534,0.02191781551264347,42.34504458902001,0.8098511561487447
0.688222711102285,16.591174423579723,2.0,banana,D,No,0.688222711102285,0.688222711102285,banana,D,3,0,1,0,0,16.591174423579723,2.0,0.6331954853351995,0.756944922388271,16.591174423579723,0.16493320911657766
-0.8795363430090519,18.282001995357323,Rating: 5.0,apple,A,No,-0.8795363430090519,-0.8795363430090519,apple,A,0,1,0,0,0,18.282001995357323,5.0,0.37990954176994063,-0.9243862955384415,18.282001995357323,0.20727422580149857
0.283627323807291,36.22206202641707,1.0,banana,C,Yes,0.283627323807291,0.283627323807291,banana,C,2,0,1,0,0,36.22206202641707,1.0,0.5678293666293808,0.3230396909024178,36.22206202641707,0.6565219159754887
-0.8053665180656158,40.58656860734523,3.0,apple,D,No,-0.8053665180656158,-0.8053665180656158,apple,D,3,1,0,0,0,40.58656860734523,3.0,0.3918923614804075,-0.8448434335287908,40.58656860734523,0.7658161154841026
,42.4125938104179,1.0,banana,B,No,-0.01759137412071514,-0.025774285999876523,banana,B,1,0,1,0,0,42.4125938104179,1.0,0.5191647061229611,7.441563745350923e-18,42.4125938104179,0.8115426962903896
-0.390899793755101,16.533507653455317,1.0,banana,B,Yes,-0.390899793755101,-0.390899793755101,banana,B,1,0,1,0,0,16.533507653455317,1.0,0.4588532857806639,-0.4003517620900975,16.533507653455317,0.16348914130223752
0.5738058624050577,49.36513152094789,1.0,grape,B,No,0.5738058624050577,0.5738058624050577,grape,B,1,0,0,1,0,49.36513152094789,1.0,0.6147103875097129,0.6342394472918512,49.36513152094789,0.9856453192412367
0.3385890509998015,19.11208263260106,2.0,grape,D,No,0.3385890509998015,0.3385890509998015,grape,D,3,0,0,1,0,19.11208263260106,2.0,0.5767089408824679,0.3819829752531627,19.11208263260106,0.22806076766893252
,33.57661732522789,3.0,banana,B,No,-0.01759137412071514,-0.025774285999876523,banana,B,1,0,1,0,0,33.57661732522789,3.0,0.5191647061229611,7.441563745350923e-18,33.57661732522789,0.5902757652137482
2.392365265937726,33.5046302127524,2.0,apple,D,No,2.392365265937726,2.392365265937726,apple,D,3,1,0,0,0,33.5046302127524,2.0,0.9085154420844671,2.5845395835247222,33.5046302127524,0.5884730932078619
0.4129121603087788,48.6944754257072,3.0,grape,D,Yes,0.4129121603087788,0.4129121603087788,grape,D,3,0,0,1,0,48.6944754257072,3.0,0.5887165250968031,0.46169022590935227,48.6944754257072,0.9688510219442175
0.9787360059373466,36.30669772300632,5.0,grape,D,No,0.9787360059373466,0.9787360059373466,grape,D,3,0,0,1,0,36.30669772300632,5.0,0.6801305891750307,1.0685036855464318,36.30669772300632,0.6586413286827573
2.2381433384979528,33.39617065285982,4.0,banana,B,No,2.2381433384979528,2.2381433384979528,banana,B,1,0,1,0,0,33.39617065285982,4.0,0.8835994664391038,2.419145455891826,33.39617065285982,0.5857570930008018
-1.2940853231612488,30.750903146559068,2.0,apple,C,Yes,-1.2940853231612488,-1.2940853231612488,apple,C,2,1,0,0,0,30.750903146559068,2.0,0.3129353282793462,-1.3689661816260084,30.750903146559068,0.5195153794814227
-1.0387882102049535,40.586301523901206,2.0,grape,D,No,-1.0387882102049535,-1.0387882102049535,grape,D,3,0,0,1,0,40.586301523901206,2.0,0.3541809329371839,-1.0951747436277186,40.586301523901206,0.7658094272890741
1.7437122251229307,14.242210423505002,4.0,banana,A,No,1.7437122251229307,1.7437122251229307,banana,A,0,0,1,0,0,14.242210423505002,4.0,0.8037195571183438,1.8888965864296121,14.242210423505002,0.10611140754465237
-0.7980627352410625,10.083676047329098,4.0,nan,C,Yes,-0.7980627352410625,-0.7980627352410625,nan,C,2,0,0,0,1,10.083676047329098,4.0,0.39307235500011406,-0.8370105474487043,10.083676047329098,0.0019750802541242396
0.02968323030333022,48.09955471157855cm,3.0,apple,D,No,0.02968323030333022,0.02968323030333022,apple,D,3,1,0,0,0,48.09955471157855,3.0,0.5268023547506745,0.05069928827701036,48.09955471157855,0.9539532592725075
,29.946307180007427,,nan,B,No,-0.01759137412071514,-0.025774285999876523,nan,B,1,0,0,0,1,29.946307180007427,,0.5191647061229611,7.441563745350923e-18,29.946307180007427,0.49936701437724623
0.8907063912931708,23.13341515341563,1.0,banana,D,No,0.8907063912931708,0.8907063912931708,banana,D,3,0,1,0,0,23.13341515341563,1.0,0.665908592530607,0.9740969979784836,23.13341515341563,0.3287613418737992
1.7548861819811095,24.72213040332423,,grape,C,No,1.7548861819811095,1.7548861819811095,grape,C,2,0,0,1,0,24.72213040332423,,0.8055248129698469,1.9008800110790531,24.72213040332423,0.3685453033059211
1.4956441370334692,42.153732644757035,5.0,apple,B,Yes,1.4956441370334692,1.4956441370334692,apple,B,1,1,0,0,0,42.15373264475704,5.0,0.7636418681422246,1.6228578609108977,42.15373264475704,0.8050604002140358
,25.29480849675007,4.0,grape,A,Yes,-0.01759137412071514,-0.025774285999876523,grape,A,0,0,0,1,0,25.29480849675007,4.0,0.5191647061229611,7.441563745350923e-18,25.29480849675007,0.38288607531222324
-0.7727087142471915,40.80676695974772,4.0,banana,B,No,-0.7727087142471915,-0.7727087142471915,banana,B,1,0,1,0,0,40.80676695974772,4.0,0.39716853107625616,-0.8098198213705008,40.80676695974772,0.7713302331083285
,27.61848008351416,,banana,B,Yes,-0.01759137412071514,-0.025774285999876523,banana,B,1,0,1,0,0,27.61848008351416,,0.5191647061229611,7.441563745350923e-18,27.61848008351416,0.44107451455207985
0.31427199450686705,43.763098510017656,Rating: 3.0,grape,C,Yes,0.31427199450686705,0.31427199450686705,grape,C,2,0,0,1,0,43.763098510017656,3.0,0.5727802959912836,0.35590433383027303,43.763098510017656,0.8453614859607643
-1.326265459940456,13.048162561974097,1.0,grape,B,Yes,-1.326265459940456,-1.326265459940456,grape,B,1,0,0,1,0,13.048162561974095,1.0,0.3077363302019275,-1.403477523418068,13.048162561974095,0.07621054640922476
,29.245133103205454,Rating: 1.0,grape,A,No,-0.01759137412071514,-0.025774285999876523,grape,A,0,0,0,1,0,29.24513310320545,1.0,0.5191647061229611,7.441563745350923e-18,29.24513310320545,0.48180849819236143
,28.67398840853555,3.0,grape,D,No,-0.01759137412071514,-0.025774285999876523,grape,D,3,0,0,1,0,28.67398840853555,3.0,0.5191647061229611,7.441563745350923e-18,28.67398840853555,0.467506124934337
0.045490080631097156,20.573119172482315,4.0,grape,C,No,0.045490080631097156,0.045490080631097156,grape,C,2,0,0,1,0,20.573119172482315,4.0,0.5293560972977603,0.06765122412676643,20.573119172482315,0.26464745074942836
-0.2330920609844135,47.7445897977863,1.0,apple,C,No,-0.2330920609844135,-0.2330920609844135,apple,C,2,1,0,0,0,47.7445897977863,1.0,0.48434858136954795,-0.2311120649301342,47.7445897977863,0.9450643722042429
-1.198301144700787,46.20113831436203,4.0,grape,A,Yes,-1.198301144700787,-1.198301144700787,grape,A,0,0,0,1,0,46.20113831436203,4.0,0.3284101462728121,-1.2662431713479245,46.20113831436203,0.9064138876114658
,27.7438520778363cm,5.0,apple,A,Yes,-0.01759137412071514,-0.025774285999876523,apple,A,0,1,0,0,0,27.7438520778363,5.0,0.5191647061229611,7.441563745350923e-18,27.7438520778363,0.44421402906675905
0.46843911944564426,13.88638422861877,1.0,apple,A,No,0.46843911944564426,0.46843911944564426,apple,A,0,1,0,0,0,13.88638422861877,1.0,0.5976874177868552,0.5212396889397363,13.88638422861877,0.09720095262536649
-0.8311549842432792,,5.0,nan,A,Yes,-0.8311549842432792,-0.8311549842432792,nan,A,0,0,0,0,1,,5.0,0.3877259967754607,-0.8725000770246436,29.244866854217456,0.4818018308934416
1.1622040490995293,20.85967345853833,4.0,banana,D,nan,1.1622040490995293,1.1622040490995293,banana,D,3,0,1,0,0,20.85967345853833,4.0,0.709771544718895,1.265262586508644,20.85967345853833,0.2718232266887087
-1.0972030464830342,29.36879094085757cm,4.0,apple,C,Yes,-1.0972030464830342,-1.0972030464830342,apple,C,2,1,0,0,0,29.36879094085757,4.0,0.34474347704362474,-1.1578212884311778,29.36879094085757,0.4849050874925614
-2.1231003500424417,23.535084448749124,Rating: 5.0,grape,A,Yes,-2.1231003500424417,-2.1231003500424417,grape,A,0,0,0,1,0,23.535084448749124,5.0,0.17900029995804295,-2.258037012485146,23.535084448749124,0.3388197810780145
1.0397270908927005,40.96544279201933cm,Rating: 4.0,banana,A,No,1.0397270908927005,1.0397270908927005,banana,A,0,0,1,0,0,40.96544279201933,4.0,0.6899842618178222,1.1339131085580465,40.96544279201933,0.7753037287940197
-0.4033660381021075,29.041064305403346,Rating: 2.0,apple,A,No,-0.4033660381021075,-0.4033660381021075,apple,A,0,1,0,0,0,29.041064305403346,2.0,0.45683924895921085,-0.4137210905822269,29.041064305403346,0.4766982903173344
-0.12602958531301514,44.81482017773814,,grape,A,No,-0.12602958531301514,-0.12602958531301514,grape,A,0,0,0,1,0,44.81482017773814,,0.5016455123614304,-0.11629373098858597,44.81482017773814,0.8716982724102718
-0.8375167228250533,49.83127000541122,4.0,apple,B,No,-0.8375167228250533,-0.8375167228250533,apple,B,1,1,0,0,0,49.83127000541122,4.0,0.38669819919701615,-0.879322674954967,49.83127000541122,0.997318169671157
,18.793438000051488,3.0,nan,D,No,-0.01759137412071514,-0.025774285999876523,nan,D,3,0,0,0,1,18.793438000051488,3.0,0.5191647061229611,7.441563745350923e-18,18.793438000051488,0.22008139831836193
1.2552373747242185,34.46685508700411,3.0,grape,B,Yes,1.2552373747242185,1.2552373747242185,grape,B,1,0,0,1,0,34.46685508700411,3.0,0.7248019370499541,1.365035465682986,34.46685508700411,0.6125687373382123
-0.6888689838469215,43.900092421125734,5.0,grape,A,Yes,-0.6888689838469215,-0.6888689838469215,grape,A,0,0,0,1,0,43.90009242112573,5.0,0.4107136132539039,-0.7199065431439332,43.90009242112573,0.8487920317909705
1.6609524881479396,47.80946539780337,3.0,apple,B,nan,1.6609524881479396,1.6609524881479396,apple,B,1,1,0,0,0,47.80946539780337,3.0,0.7903489578454822,1.800141538899474,47.80946539780337,0.9466889606061692
0.8073081862107286,21.603457001935222,4.0,grape,C,No,0.8073081862107286,0.8073081862107286,grape,C,2,0,0,1,0,21.603457001935222,4.0,0.6524348428427578,0.8846572302052105,21.603457001935222,0.2904487518141527
-0.31475814671745994,39.08170975785518,4.0,apple,A,nan,-0.31475814671745994,-0.31475814671745994,apple,A,0,1,0,0,0,39.08170975785518,4.0,0.47115467154779866,-0.3186942345427226,39.08170975785518,0.7281320519413477
,10.60064593668383,5.0,banana,B,No,-0.01759137412071514,-0.025774285999876523,banana,B,1,0,1,0,0,10.60064593668383,5.0,0.5191647061229611,7.441563745350923e-18,10.60064593668383,0.014920830060982437
-0.732461986720457,45.16569753558134cm,1.0,banana,A,Yes,-0.732461986720457,-0.732461986720457,banana,A,0,0,1,0,0,45.16569753558134,1.0,0.40367076133306123,-0.766657525970175,45.16569753558134,0.8804848005641632
-1.2125231310951696,12.557541964584317,1.0,grape,C,No,-1.2125231310951696,-1.2125231310951696,grape,C,2,0,0,1,0,12.557541964584315,1.0,0.3261124531203938,-1.2814954319826803,12.557541964584315,0.06392462486004691
2.0871133595881854,39.33581594679276,1.0,grape,B,nan,2.0871133595881854,2.0871133595881854,grape,B,1,0,0,1,0,39.33581594679276,1.0,0.8591991795362894,2.2571745090694253,39.33581594679276,0.7344952758236247
0.16444123022982496,49.78441547470637,4.0,banana,A,No,0.16444123022982496,0.16444123022982496,banana,A,0,0,1,0,0,49.78441547470637,4.0,0.5485737532795746,0.19521947557722724,49.78441547470637,0.9961448575608911
1.1502055425466322,30.047591231707173,3.0,banana,C,Yes,1.1502055425466322,1.1502055425466322,banana,C,2,0,1,0,0,30.047591231707173,3.0,0.7078330752546909,1.2523948798397009,30.047591231707173,0.5019033284251813
-1.2673520490102275,18.37335962933478,5.0,apple,A,Yes,-1.2673520490102275,-1.2673520490102275,apple,A,0,1,0,0,0,18.37335962933478,5.0,0.31725433543173565,-1.3402962860386514,18.37335962933478,0.20956196653219156
0.18103512959700388,33.78574331546099,,apple,D,Yes,0.18103512959700388,0.18103512959700388,apple,D,3,1,0,0,0,33.78574331546099,,0.5512546508624148,0.21301547615525412,33.78574331546099,0.5955126132457453
1.1778619388085783,34.96599918951563,4.0,grape,D,No,1.1778619388085783,1.1778619388085783,grape,D,3,0,0,1,0,34.96599918951563,4.0,0.7123012213033146,1.2820547706811027,34.96599918951563,0.6250681010376113
-0.3350107619330159,36.722909493145885,4.0,apple,C,Yes,-0.3350107619330159,-0.3350107619330159,apple,C,2,1,0,0,0,36.722909493145885,4.0,0.46788267465447253,-0.34041399697514135,36.722909493145885,0.6690639346291534
1.0311144589217422,,Rating: 5.0,grape,A,No,1.0311144589217422,1.0311144589217422,grape,A,0,0,0,1,0,,5.0,0.6885928116395414,1.1246765572121549,29.244866854217456,0.4818018308934416
-1.0845679120057665,,3.0,nan,A,Yes,-1.0845679120057665,-1.0845679120057665,nan,A,0,0,0,0,1,,3.0,0.3467847996242573,-1.1442708350093833,29.244866854217456,0.4818018308934416
-1.3634715446185843,34.83965470001914,2.0,apple,B,Yes,-1.3634715446185843,-1.3634715446185843,apple,B,1,1,0,0,0,34.83965470001914,2.0,0.3017253438584868,-1.4433789046297496,34.83965470001914,0.6219042336941221
0.37940061207813613,,3.0,banana,A,nan,0.37940061207813613,0.37940061207813613,banana,A,0,0,1,0,0,,3.0,0.5833024252122118,0.425751022079862,29.244866854217456,0.4818018308934416
-0.3791764345725522,37.36164258828025,2.0,banana,D,Yes,-0.3791764345725522,-0.3791764345725522,banana,D,3,0,1,0,0,37.36164258828025,2.0,0.46074730264793656,-0.3877791351160119,37.36164258828025,0.6850588291350801
0.6420546892718314,17.84336186516,Rating: 3.0,grape,D,No,0.6420546892718314,0.6420546892718314,grape,D,3,0,0,1,0,17.84336186516,3.0,0.6257366153377966,0.7074323801580726,17.84336186516,0.1962899779802762
,,1.0,apple,C,Yes,-0.01759137412071514,-0.025774285999876523,apple,C,2,1,0,0,0,,1.0,0.5191647061229611,7.441563745350923e-18,29.244866854217456,0.4818018308934416
0.7122646354705182,32.038131009330215cm,1.0,banana,C,Yes,0.7122646354705182,0.7122646354705182,banana,C,2,0,1,0,0,32.038131009330215,1.0,0.6370796800925275,0.7827285004663811,32.038131009330215,0.5517496163276958
2.5983039272693147,42.53254554323986,2.0,grape,C,Yes,2.5983039272693147,2.5983039272693147,grape,C,2,0,0,1,0,42.53254554323986,2.0,0.9417867333681298,2.8053969272388715,42.53254554323986,0.8145464788200654
-0.024625981431480627,44.397645931305874,4.0,banana,B,Yes,-0.024625981431480627,-0.024625981431480627,banana,B,1,0,1,0,0,44.397645931305874,4.0,0.5180282003916462,-0.007544210857165003,44.397645931305874,0.8612515645238266
0.03414212890984157,14.140837005966308,,apple,A,No,0.03414212890984157,0.03414212890984157,apple,A,0,1,0,0,0,14.140837005966308,,0.5275227309703814,0.05548120001595864,14.140837005966308,0.1035728556337081
0.17954948463867915,,5.0,grape,B,Yes,0.17954948463867915,0.17954948463867915,grape,B,1,0,0,1,0,,5.0,0.5510146312088299,0.21142220757189858,29.244866854217456,0.4818018308934416
-1.8619757107917871,38.4030089783188,5.0,nan,D,No,-1.8619757107917871,-1.8619757107917871,nan,D,3,0,0,0,1,38.4030089783188,5.0,0.22118739526920989,-1.977995888442116,38.4030089783188,0.7111363029305795
0.4261466396903099,21.780679762859577,3.0,grape,C,No,0.4261466396903099,0.4261466396903099,grape,C,2,0,0,1,0,21.780679762859577,3.0,0.590854677377892,0.47588344219397366,21.780679762859577,0.2948866921473335
-1.6054097440159647,48.85455994739014,1.0,nan,B,Yes,-1.6054097440159647,-1.6054097440159647,nan,B,1,0,0,0,1,48.85455994739014,1.0,0.26263799497145984,-1.7028436778607168,48.85455994739014,0.9728597934574765
-0.42767959812380435,21.147498802721874,4.0,nan,D,Yes,-0.42767959812380435,-0.42767959812380435,nan,D,3,0,0,0,1,21.147498802721877,4.0,0.45291116895522276,-0.43979598224125516,21.147498802721877,0.2790308319488987
1.242869549603737,12.799287575395187,3.0,apple,A,No,1.242869549603737,1.242869549603737,apple,A,0,1,0,0,0,12.799287575395187,3.0,0.7228038007628275,1.3517716861382962,12.799287575395187,0.06997832016978711
-0.7352169561000764,30.771214445713056,5.0,banana,C,No,-0.7352169561000764,-0.7352169561000764,banana,C,2,0,1,0,0,30.771214445713056,5.0,0.4032256706050056,-0.7696120718299098,30.771214445713056,0.5200240067777395
0.5012489895674,,3.0,banana,C,No,0.5012489895674,0.5012489895674,banana,C,2,0,1,0,0,,3.0,0.602988155097381,0.5564263834430557,29.244866854217456,0.4818018308934416
1.0127390539563705,19.7863914825054,2.0,grape,A,nan,1.0127390539563705,1.0127390539563705,grape,A,0,0,0,1,0,19.7863914825054,2.0,0.6856240953863375,1.104969994568294,19.7863914825054,0.2449465357632944
0.2787408560959998,23.543288089198278,Rating: 3.0,banana,A,Yes,0.2787408560959998,0.2787408560959998,banana,A,0,0,1,0,0,23.54328808919828,3.0,0.5670399126748908,0.31779923594421516,23.54328808919828,0.3390252133071386
-1.3709484700946077,32.54511932126279,3.0,grape,A,No,-1.3709484700946077,-1.3709484700946077,grape,A,0,0,0,1,0,32.54511932126279,3.0,0.3005173775455542,-1.4513974762233772,32.54511932126279,0.564445411530532
-0.3324752753514139,45.467126631580406,4.0,apple,C,Yes,-0.3324752753514139,-0.3324752753514139,apple,C,2,1,0,0,0,45.467126631580406,4.0,0.4682923059109682,-0.33769483376501525,45.467126631580406,0.8880330654470212
1.959411342388286,39.893036237496574,1.0,banana,B,Yes,1.959411342388286,1.959411342388286,banana,B,1,0,1,0,0,39.893036237496574,1.0,0.8385677401343987,2.120221456527745,39.893036237496574,0.7484489598181805
,18.383678364591226,5.0,apple,B,Yes,-0.01759137412071514,-0.025774285999876523,apple,B,1,1,0,0,0,18.383678364591223,5.0,0.5191647061229611,7.441563745350923e-18,18.383678364591223,0.20982036410563604
-0.27578601386617546,,3.0,grape,D,Yes,-0.27578601386617546,-0.27578601386617546,grape,D,3,0,0,1,0,,3.0,0.47745097927193647,-0.2768988684625734,29.244866854217456,0.4818018308934416
-0.5521080714881078,30.95522756669974,1.0,apple,D,Yes,-0.5521080714881078,-0.5521080714881078,apple,D,3,1,0,0,0,30.95522756669974,1.0,0.4328086007705174,-0.5732383477104511,30.95522756669974,0.5246319885471347
0.12074736309713868,40.75834779859456cm,5.0,banana,D,No,0.12074736309713868,0.12074736309713868,banana,D,3,0,1,0,0,40.75834779859456,5.0,0.5415146058068204,0.14836032164698928,40.75834779859456,0.7701177401584411
0.7482156171872304,34.750471127709474,4.0,banana,D,No,0.7482156171872304,0.7482156171872304,banana,D,3,0,1,0,0,34.750471127709474,4.0,0.6428878929695861,0.8212838560976604,34.750471127709474,0.6196709349318985
1.6086909680220534,,3.0,grape,A,Yes,1.6086909680220534,1.6086909680220534,grape,A,0,0,0,1,0,,3.0,0.7819056269634015,1.744094070984345,29.244866854217456,0.4818018308934416
-0.2702323920091581,33.885013593609685,1.0,grape,C,No,-0.2702323920091581,-0.2702323920091581,grape,C,2,0,0,1,0,33.885013593609685,1.0,0.47834821813563205,-0.2709429291386853,33.885013593609685,0.5979984991950689
